formation_year,oos_year,ISIN,NAME,weight
2014,2015,NL0010273215,ASML HOLDING,1.256134300025908e-18
2014,2015,NL0010583399,CORBION NV C,0.0
2014,2015,NL0011794037,KONINKLIJKE AHOLD DELHAIZE,0.0
2014,2015,NL0011821202,ING GROEP,5.1867826277355025e-18
2014,2015,NL0013267909,AKZO NOBEL,1.5836384199995755e-18
2014,2015,NL00150001Q9,STELLANTIS,0.0
2014,2015,NL0015001FS8,FERROVIAL,0.0
2014,2015,NO0003028904,VEND SERA DEAD - DELIST.28/10/25,0.0
2014,2015,NO0003053605,STOREBRAND,1.822595428009205e-18
2014,2015,NO0003054108,MOWI,0.09658768461806423
2014,2015,NO0003733800,ORKLA,1.174739566394235e-18
2014,2015,NO0005052605,NORSK HYDRO,1.7545355734709123e-18
2014,2015,NO0010063308,TELENOR,1.7007090159626482e-19
2014,2015,NO0010096985,EQUINOR,0.0
2014,2015,NO0010199151,PGS DEAD - DELIST.02/07/24,0.0
2014,2015,NO0010208051,YARA INTERNATIONAL,0.0
2014,2015,NO0010861990,PROSAFE,2.0810935973121727e-18
2014,2015,NO0012470089,TOMRA SYSTEMS,0.0
2014,2015,PTBCP0AM0015,BANCO COMR.PORTUGUES 'R',0.0
2014,2015,PTEDP0AM0009,EDP ENERGIAS DE PORTUGAL,0.0
2014,2015,PTJMT0AE0001,JERONIMO MARTINS,5.159477942069914e-19
2014,2015,PTSON0AM0001,SONAE SGPS,0.0
2014,2015,PTZON0AM0006,NOS SGPS,0.0
2014,2015,SE0000106270,HENNES & MAURITZ B,0.0
2014,2015,SE0000108227,SKF B,7.687449230237517e-19
2014,2015,SE0000108656,ERICSSON B,2.3418912968323372e-18
2014,2015,SE0000112724,SVENSKA CELLULOSA AKTIEBOLAGET SCA B,0.0
2014,2015,SE0000113250,SKANSKA B,1.104542007489679e-18
2014,2015,SE0000114837,TRELLEBORG B,0.0
2014,2015,SE0000148884,SKANDINAVISKA ENSKILDA BANKEN A,8.619885313671278e-19
2014,2015,SE0000163594,SECURITAS B,0.0
2014,2015,SE0000163628,ELEKTA B,0.0
2014,2015,SE0000171100,SSAB A,1.5259937836771263e-18
2014,2015,SE0000190126,INDUSTRIVARDEN A,0.0
2014,2015,SE0000202624,GETINGE B,0.0
2014,2015,SE0000242455,SWEDBANK A,0.0
2014,2015,SE0000379190,CASTELLUM,7.667436606453174e-19
2014,2015,SE0000667891,SANDVIK,1.265016380073781e-19
2014,2015,SE0000667925,TELIA COMPANY,3.8456964243224e-18
2014,2015,SE0000695876,ALFA LAVAL,0.0
2014,2015,SE0000806994,JM,1.784486286000122e-18
2014,2015,SE0000862997,BILLERUD AKTIEBOLAG,9.998273153658682e-19
2014,2015,SE0000949331,NOBIA,5.651491502441329e-19
2014,2015,SE0001662230,HUSQVARNA B,0.0
2014,2015,SE0003366871,SAS DEAD - DELIST.14/08/24,0.0
2014,2015,SE0005190238,TELE2 B,0.0
2014,2015,SE0006993770,AXFOOD,0.0
2014,2015,SE0007100581,ASSA ABLOY B,0.0
2014,2015,SE0007100599,SVENSKA HANDELSBANKEN A,0.0
2014,2015,SE0011090018,HOLMEN B,0.0
2014,2015,SE0011166974,FABEGE,2.538891271637889e-19
2014,2015,SE0015811955,INVESTOR A,4.637643416097058e-19
2014,2015,SE0015812219,SWEDISH MATCH DEAD - DELIST.02/01/23,1.2958292013626713e-18
2014,2015,SE0015988019,NIBE INDUSTRIER,2.718795149827671e-19
2014,2015,SE0016589188,ELECTROLUX B,1.9216952685603043e-19
2014,2015,SE0017486889,ATLAS COPCO A,0.0
2014,2015,SE0018012494,MODERN TIMES GROUP MTG B,0.0
2014,2015,SE0018012635,WIHLBORGS FASTIGHETER,0.0
2014,2015,SE0020050417,BOLIDEN ORD SHS,4.357567861430667e-19
2014,2015,US70211M1099,PARTNER COMMS.ADR 1:1 DEAD - DELIST.22/09/23,2.39401586854045e-18
2014,2015,US8816242098,TEVA PHARMACEUTICAL INDUSTRIES ADR 1:1,0.19613122068515748
2014,2015,US91822M5022,VEON ADR 1:25,0.0
2015,2016,AT000000STR1,STRABAG SE,1.0892072017890875e-18
2015,2016,AT00000VIE62,FLUGHAFEN WIEN,0.0
2015,2016,AT0000606306,RAIFFEISEN BANK INTL.,0.0
2015,2016,AT0000652011,ERSTE GROUP BANK,0.0
2015,2016,AT0000720008,TELEKOM AUSTRIA,0.0
2015,2016,AT0000743059,OMV,0.0
2015,2016,AT0000746409,VERBUND,9.852111723721213e-19
2015,2016,BE0003470755,SOLVAY,3.886131256325471e-18
2015,2016,BE0003565737,KBC GROUP,1.6587464245924472e-18
2015,2016,BE0003593044,COFINIMMO,0.0
2015,2016,BE0003735496,ORANGE BELGIUM,4.9238428839788144e-18
2015,2016,BE0003739530,UCB,7.0310530659708755e-19
2015,2016,BE0003755692,AGFA-GEVAERT,0.0
2015,2016,BE0003810273,PROXIMUS,0.0
2015,2016,BE0974258874,BEKAERT (D),0.0
2015,2016,BE0974264930,AGEAS (EX-FORTIS),0.0
2015,2016,BE0974293251,ANHEUSER-BUSCH INBEV,0.0
2015,2016,CH0008038389,SWISS PRIME SITE,0.0
2015,2016,CH0008742519,SWISSCOM 'R',0.04251658911101785
2015,2016,CH0010570759,CHOCOLADEFABRIKEN LINDT & SPRUENGLI,0.0
2015,2016,CH0010645932,GIVAUDAN 'N',3.1864124192950754e-19
2015,2016,CH0011075394,ZURICH INSURANCE GROUP,2.78478706005725e-18
2015,2016,CH0012005267,NOVARTIS 'R',0.0
2015,2016,CH0012032048,ROCHE HOLDING,0.0
2015,2016,CH0012138530,CREDIT SUISSE GROUP DEAD - DELIST.14/06/23,1.2306420975419516e-19
2015,2016,CH0012138605,ADECCO GROUP,0.0
2015,2016,CH0012142631,CLARIANT,6.616223493000582e-19
2015,2016,CH0012214059,HOLCIM,1.133432613263838e-19
2015,2016,CH0012221716,ABB LTD N,1.4522308489535636e-18
2015,2016,CH0012549785,SONOVA N,0.0
2015,2016,CH0013841017,LONZA GROUP,6.699865548603751e-19
2015,2016,CH0014786500,VALIANT 'R',0.14911646511889673
2015,2016,CH0014852781,SWISS LIFE HOLDING,5.330041484601351e-18
2015,2016,CH0018294154,PSP SWISS PROPERTY AG,3.5597732126853565e-19
2015,2016,CH0024608827,PARTNERS GROUP HOLDING,0.0
2015,2016,CH0024638212,SCHINDLER 'R',0.0
2015,2016,CH0025238863,KUEHNE UND NAGEL INTERNATIONAL,0.0
2015,2016,CH0025751329,LOGITECH 'R',2.7799487181603977e-18
2015,2016,CH0030170408,GEBERIT 'R',0.0
2015,2016,CH0038388911,SULZER 'R',5.023406829037176e-18
2015,2016,CH0038863350,NESTLE 'N',9.253470209223625e-18
2015,2016,CH0044328745,CHUBB,0.013548917683215096
2015,2016,CH0048265513,TRANSOCEAN,3.4338808439351396e-18
2015,2016,CH0102484968,JULIUS BAER GRUPPE,0.0
2015,2016,CH0126881561,SWISS RE,0.0
2015,2016,CH0210483332,RICHEMONT N,2.6604452689613954e-18
2015,2016,CH0244767585,UBS GROUP,0.0
2015,2016,CH0319416936,FLUGHAFEN ZURICH,4.1940507314587925e-20
2015,2016,CH0418792922,SIKA,3.201625867043792e-18
2015,2016,CH1169151003,GEORG FISCHER,2.8368171554124045e-18
2015,2016,CH1175448666,STRAUMANN HLDG.,0.0
2015,2016,CH1256740924,SGS 'N',9.299496383642822e-18
2015,2016,DE0005140008,DEUTSCHE BANK,0.0
2015,2016,DE0005190003,BMW,0.0
2015,2016,DE0005200000,BEIERSDORF,0.0
2015,2016,DE0005408884,LEONI DEAD - DELIST.21/08/23,1.0478279737510666e-17
2015,2016,DE0005439004,CONTINENTAL,1.243723330610504e-18
2015,2016,DE0005470405,LANXESS,1.346497504461032e-18
2015,2016,DE0005552004,DEUTSCHE POST,2.017703190465294e-18
2015,2016,DE0005557508,DEUTSCHE TELEKOM,2.439523232345578e-19
2015,2016,DE0005773303,FRAPORT,0.0
2015,2016,DE0005810055,DEUTSCHE BOERSE,1.834890863873972e-18
2015,2016,DE0005909006,BILFINGER BERGER,3.688406758608288e-18
2015,2016,DE0006047004,HEIDELBERG MATERIALS,6.203691370176874e-18
2015,2016,DE0006048432,HENKEL PREFERENCE,0.0
2015,2016,DE0006070006,HOCHTIEF,7.204039163417907e-18
2015,2016,DE0006202005,SALZGITTER,0.0
2015,2016,DE0006231004,INFINEON TECHNOLOGIES,0.0
2015,2016,DE0006599905,MERCK KGAA,0.0
2015,2016,DE0006602006,GEA GROUP,6.076195765796843e-18
2015,2016,DE0006969603,PUMA,1.6216638185190055e-18
2015,2016,DE0007030009,RHEINMETALL,0.0
2015,2016,DE0007037129,RWE,0.0
2015,2016,DE0007042301,RHOEN-KLINIKUM,9.734996513220118e-19
2015,2016,DE0007100000,MERCEDES-BENZ GROUP N,2.316379353091605e-18
2015,2016,DE0007164600,SAP,6.4400664280465e-19
2015,2016,DE0007236101,SIEMENS,0.0
2015,2016,DE0007257503,CECONOMY,0.0
2015,2016,DE0007500001,THYSSENKRUPP,2.502656462285258e-18
2015,2016,DE0007664039,VOLKSWAGEN PREF.,5.590022360139872e-18
2015,2016,DE0008232125,DEUTSCHE LUFTHANSA,9.233311386906546e-18
2015,2016,DE0008402215,HANNOVER RUECK,1.2974724753378538e-19
2015,2016,DE0008404005,ALLIANZ,0.0
2015,2016,DE0008430026,MUNCH. RVRS.GESELL. MUNCH.N,4.293437181399565e-19
2015,2016,DE000A0D9PT0,MTU AERO ENGINES HLDG.,3.865756010192804e-18
2015,2016,DE000A0S8488,HAMB.HAFEN UD.LOGISTIK,1.8352054166375453e-18
2015,2016,DE000BASF111,BASF,5.647065500600995e-19
2015,2016,DE000BAY0017,BAYER,1.7630187277434658e-18
2015,2016,DE000CBK1001,COMMERZBANK,0.0
2015,2016,DE000ENAG999,E ON N,0.0
2015,2016,DE000KSAG888,K S N,0.0
2015,2016,DE000PSM7770,PROSIEBENSAT 1 MEDIA,0.0
2015,2016,DE000TUAG505,TUI N,1.0523583575640825e-19
2015,2016,DK0010181759,CARLSBERG B,3.299785264158901e-18
2015,2016,DK0010234467,FLSMIDTH AND B,3.4019693472676767e-18
2015,2016,DK0010244508,A P MOLLER MAERSK B,0.0
2015,2016,DK0010274414,DANSKE BANK,4.352511120125155e-19
2015,2016,DK0010287663,NKT,2.410845659812436e-18
2015,2016,DK0060079531,DSV,2.892330123366004e-18
2015,2016,DK0060336014,NOVOZYMES B,0.0
2015,2016,DK0060448595,COLOPLAST B,0.04571393152858181
2015,2016,DK0060477503,TOPDANMARK DEAD - DELIST.21/10/24,0.0
2015,2016,DK0060636678,TRYG,0.0
2015,2016,DK0060738599,DEMANT,0.0
2015,2016,DK0061539921,VESTAS WINDSYSTEMS,2.2133425000541052e-18
2015,2016,ES0109427734,ATRESMEDIA CORPN.DE MEDIOS DE CMNI.,0.0
2015,2016,ES0112501012,EBRO FOODS,1.671646408790732e-19
2015,2016,ES0113211835,BBV.ARGENTARIA,1.1142586992873828e-18
2015,2016,ES0113679I37,BANKINTER 'R',0.0
2015,2016,ES0113860A34,BANCO DE SABADELL,2.187172568651013e-18
2015,2016,ES0113900J37,BANCO SANTANDER,0.0
2015,2016,ES0116870314,NATURGY ENERGY GROUP,2.1374606358261305e-19
2015,2016,ES0118594417,INDRA SISTEMAS,0.0
2015,2016,ES0122060314,FOMENTO CONSTR.Y CNTR.,9.184062260211415e-19
2015,2016,ES0124244E34,MAPFRE,0.0
2015,2016,ES0125220311,ACCIONA,0.0
2015,2016,ES0130670112,ENDESA,1.3264913736149397e-18
2015,2016,ES0130960018,ENAGAS,6.969181109870863e-19
2015,2016,ES0132105018,ACERINOX 'R',2.9655847718392364e-20
2015,2016,ES0144580Y14,IBERDROLA,0.0
2015,2016,ES0148396007,INDUSTRIA DE DISENO TEXTIL,2.0128552329987916e-18
2015,2016,ES0152503035,MEDIASET ESPANA COMUNICACION,2.5709710352896617e-18
2015,2016,ES0161560018,MINOR HOTELS EUROPE & AMERICAS,7.701719449978752e-19
2015,2016,ES0167050915,ACS ACTIV.CONSTR.Y SERV.,2.01172205621272e-18
2015,2016,ES0171743901,PROMOTORA DE INFORMACIONES,0.0
2015,2016,ES0171996087,GRIFOLS ORD CL A,2.1861510292977964e-18
2015,2016,ES0173093024,REDEIA CORPORACION,3.636520433495254e-18
2015,2016,ES0173516115,REPSOL YPF,3.894137720120152e-18
2015,2016,ES0178430E18,TELEFONICA,2.3563188959417265e-18
2015,2016,ES0182870214,SACYR,0.0
2015,2016,FI0009000202,KESKO B,1.1325505019541122e-18
2015,2016,FI0009000277,TIETOEVRY,0.0
2015,2016,FI0009000459,HUHTAMAKI,0.0
2015,2016,FI0009000681,NOKIA,0.0
2015,2016,FI0009002158,UPONOR DEAD - DELIST.30/04/24,0.0
2015,2016,FI0009002422,OUTOKUMPU 'A',2.9130550266115936e-18
2015,2016,FI0009003727,WARTSILA,0.0
2015,2016,FI0009005318,NOKIAN RENKAAT,6.154607147991978e-18
2015,2016,FI0009005870,KONECRANES,6.305108093782868e-19
2015,2016,FI0009005961,STORA ENSO R,1.4835355567803133e-18
2015,2016,FI0009005987,UPM-KYMMENE,2.302780212036672e-18
2015,2016,FI0009007132,FORTUM,1.708655561837016e-18
2015,2016,FI0009007694,SANOMA,3.1224558696663538e-18
2015,2016,FI0009007884,ELISA,3.4137517700541627e-18
2015,2016,FI0009013296,NESTE,5.440705162764328e-18
2015,2016,FI0009013403,KONE B,1.4548429785339457e-18
2015,2016,FI0009800643,YIT,6.188943484132355e-19
2015,2016,FI4000440664,NELES DEAD - DELIST.01/04/22,0.0
2015,2016,FR0000035081,ICADE REIT,0.0
2015,2016,FR0000039109,SECHE ENVIRONNEMENT,5.593397820425603e-18
2015,2016,FR0000044448,NEXANS,3.9232885841716566e-18
2015,2016,FR0000045072,CREDIT AGRICOLE,0.0
2015,2016,FR0000051070,MAUREL ET PROM,8.716039466266875e-18
2015,2016,FR0000054900,TF1 (TV.FSE.1),0.0
2015,2016,FR0000064578,COVIVIO,0.0
2015,2016,FR0000073272,SAFRAN,0.0
2015,2016,FR0000077919,JCDECAUX,1.3157220419267525e-18
2015,2016,FR0000120073,L AIR LQE.SC.ANYME. POUR L ETUDE ET L EPXTN.,0.0
2015,2016,FR0000120172,CARREFOUR,3.2328798795051272e-18
2015,2016,FR0000120222,CNP ASSURANCES DEAD - DELIST.20/06/22,3.516276622287784e-18
2015,2016,FR0000120271,TOTALENERGIES,9.697919509241135e-19
2015,2016,FR0000120321,L'OREAL,0.0
2015,2016,FR0000120404,ACCOR,0.0
2015,2016,FR0000120503,BOUYGUES,5.539889493310893e-19
2015,2016,FR0000120560,QUADIENT,3.260559065847323e-18
2015,2016,FR0000120578,SANOFI,1.0594547405459558e-18
2015,2016,FR0000120628,AXA,0.0
2015,2016,FR0000120644,DANONE,0.0
2015,2016,FR0000120693,PERNOD-RICARD,1.4072416190267144e-18
2015,2016,FR0000120859,IMERYS,0.0
2015,2016,FR0000120966,BIC,0.0
2015,2016,FR0000121014,LVMH,4.949012399583463e-18
2015,2016,FR0000121121,EURAZEO,1.5363567687812577e-18
2015,2016,FR0000121204,WENDEL,0.0
2015,2016,FR0000121220,SODEXO,0.0
2015,2016,FR0000121329,THALES,0.0
2015,2016,FR0000121485,KERING,2.11492938139202e-18
2015,2016,FR0000121667,ESSILORLUXOTTICA,1.588117802145554e-19
2015,2016,FR0000121964,KLEPIERRE REIT,0.0
2015,2016,FR0000121972,SCHNEIDER ELECTRIC,0.0
2015,2016,FR0000124141,VEOLIA ENVIRON,5.545763851843417e-19
2015,2016,FR0000125007,SAINT GOBAIN,3.354714307905451e-18
2015,2016,FR0000125338,CAPGEMINI,5.779941713484722e-19
2015,2016,FR0000125486,VINCI,0.0
2015,2016,FR0000127771,VIVENDI,6.6135464093973975e-18
2015,2016,FR0000130213,LAGARDERE GROUPE,0.0
2015,2016,FR0000130395,REMY COINTREAU,4.07780877221991e-18
2015,2016,FR0000130403,CHRISTIAN DIOR,2.8344477072736863e-18
2015,2016,FR0000130452,EIFFAGE,0.0
2015,2016,FR0000130577,PUBLICIS GROUPE,0.0
2015,2016,FR0000130809,SOCIETE GENERALE,0.0
2015,2016,FR0000131104,BNP PARIBAS,0.0
2015,2016,FR0000131906,RENAULT,5.350265015791177e-18
2015,2016,FR0000133308,ORANGE,2.1622747752463516e-18
2015,2016,FR0010040865,GECINA,0.0
2015,2016,FR0010220475,ALSTOM,2.853794788020879e-18
2015,2016,FR0010242511,EDF DEAD - DELIST.08/06/23,1.8941265040818825e-18
2015,2016,FR0010307819,LEGRAND,0.0
2015,2016,FR0010313833,ARKEMA,5.3120649900703896e-18
2015,2016,FR0010340141,ADP,7.750207002503065e-19
2015,2016,FR0010533075,GETLINK,0.0
2015,2016,FR0013176526,VALEO,6.458203355489853e-18
2015,2016,FR0013280286,BIOMERIEUX,0.0
2015,2016,FR0013326246,UNIBAIL RODAMCO WE STAPLED UNITS,8.574796976959344e-19
2015,2016,FR0013505062,VANTIVA,0.0
2015,2016,FR0013506730,VALLOUREC,0.0
2015,2016,FR0014003TT8,DASSAULT SYSTEMES,1.2889899774334054e-18
2015,2016,FR001400AJ45,MICHELIN,0.0
2015,2016,GB0000163088,SPEEDY HIRE,9.674299357033073e-19
2015,2016,GB0000456144,ANTOFAGASTA,0.0
2015,2016,GB0000536739,ASHTEAD GROUP,0.0
2015,2016,GB0000811801,BARRATT REDROW,1.0420552426084736e-18
2015,2016,GB0000904986,BELLWAY,0.0
2015,2016,GB0000961622,BALFOUR BEATTY,0.0
2015,2016,GB0001048619,TED BAKER DEAD - DELIST.24/10/22,6.505399620230883e-20
2015,2016,GB0001367019,BRITISH LAND,0.0
2015,2016,GB0001500809,TULLOW OIL,0.0
2015,2016,GB0001638955,WETHERSPOON (JD),2.0561562439460134e-17
2015,2016,GB0001765816,BREWIN DOLPHIN DEAD - DELIST.28/09/22,1.904252978561487e-18
2015,2016,GB0001826634,DIPLOMA,1.873889982386653e-18
2015,2016,GB0001859296,VISTRY GROUP,2.5936069707779003e-18
2015,2016,GB0002018363,CLARKSON,1.3605351805778941e-18
2015,2016,GB0002074580,GENUS,0.0
2015,2016,GB0002148343,RATHBONES GROUP,0.0
2015,2016,GB0002318888,CRANSWICK,0.010999683345216081
2015,2016,GB0002374006,DIAGEO,0.0
2015,2016,GB0002418548,ELEMENTIS,0.0
2015,2016,GB0002634946,BAE SYSTEMS,0.0
2015,2016,GB0002652740,DERWENT LONDON,7.467179552538988e-19
2015,2016,GB0002670437,DEVRO DEAD - DELIST.14/04/23,0.000989296865485476
2015,2016,GB0002869419,BIG YELLOW GROUP,0.0
2015,2016,GB0002875804,BRITISH AMERICAN TOBACCO,1.50115493260132e-18
2015,2016,GB0003096442,RS GROUP,3.662454649101837e-18
2015,2016,GB0003308607,SPECTRIS DEAD - DELIST.05/12/25,1.2398182648515671e-18
2015,2016,GB0003395000,FISHER(JAMES)& SONS,0.0
2015,2016,GB0003452173,FIRST GROUP,1.3062971675651815e-19
2015,2016,GB0003753778,GO-AHEAD GROUP DEAD - DELIST.11/10/22,0.0
2015,2016,GB0004052071,HALMA,0.0
2015,2016,GB0004082847,STANDARD CHARTERED,0.0
2015,2016,GB0004161021,HAYS,0.0
2015,2016,GB0004170089,HEADLAM GROUP,3.4534383943058795e-19
2015,2016,GB0004270301,HILL AND SMITH,3.5854411333457735e-18
2015,2016,GB0004478896,HUNTING,1.3421915503893306e-18
2015,2016,GB0004544929,IMPERIAL BRANDS,0.0
2015,2016,GB0004657408,MITIE GROUP,0.0
2015,2016,GB0004726096,SPIRENT COMMUNICATIONS DEAD - DELIST.17/10/25,3.068278957280805e-19
2015,2016,GB0004866223,KELLER,0.0
2015,2016,GB0004915632,KIER GROUP,2.001647890877734e-18
2015,2016,GB0005405286,HSBC HOLDINGS,0.0
2015,2016,GB0005576813,HOWDEN JOINERY GP.,2.7668134308015934e-18
2015,2016,GB0005603997,LEGAL & GENERAL,5.316820450387022e-19
2015,2016,GB0005746358,MCBRIDE,0.0
2015,2016,GB0005758098,MEGGITT DEAD - DELIST.14/09/22,0.0
2015,2016,GB0006027295,MORGAN ADVANCED MRA.,5.879183890091815e-19
2015,2016,GB0006215205,MOBICO GROUP,1.6078641018795025e-18
2015,2016,GB0006650450,OXFORD INSTRUMENTS,6.664344278938355e-18
2015,2016,GB0006731235,ASSOCIATED BRIT.FOODS,0.0
2015,2016,GB0006776081,PEARSON,0.029618192817316893
2015,2016,GB0006825383,PERSIMMON,0.0
2015,2016,GB0006886666,EUROMONEY INSTL.INVESTOR DEAD - DELIST.25/11/22,0.023570127542899073
2015,2016,GB0006928617,UNITE GROUP,0.0
2015,2016,GB0007099541,PRUDENTIAL,1.2672045384788406e-18
2015,2016,GB0007188757,RIO TINTO,2.624479266856026e-18
2015,2016,GB0007323586,RENISHAW,1.138735159958251e-18
2015,2016,GB0007594764,RPS GROUP DEAD - DELIST.24/01/23,5.4182866469736e-18
2015,2016,GB0007668071,CLOSE BROTHERS GROUP,0.0
2015,2016,GB0007669376,ST.JAMES'S PLACE ORD,0.0
2015,2016,GB0007908733,SSE,1.2570543417680923e-17
2015,2016,GB0007958233,SENIOR,4.523498759885994e-18
2015,2016,GB0007973794,SERCO GROUP,0.0
2015,2016,GB0007980591,BP,7.591250661435128e-19
2015,2016,GB0008025412,SIG,0.0
2015,2016,GB0008085614,MORGAN SINDALL GROUP,0.0
2015,2016,GB0008220112,SMITH (DS) DEAD - DELIST.04/02/25,1.8429667859484147e-18
2015,2016,GB0008706128,LLOYDS BANKING GROUP,0.0
2015,2016,GB0008782301,TAYLOR WIMPEY,0.0
2015,2016,GB0008794710,TELECOM PLUS,0.05237083980105579
2015,2016,GB0009067447,MOTHERCARE,0.030347365670694
2015,2016,GB0009123323,ULTRA ELECTRONICS DEAD - DELIST.02/08/22,3.0239852531786346e-19
2015,2016,GB0009223206,SMITH & NEPHEW,1.2243177222301596e-17
2015,2016,GB0009292243,VICTREX,1.5519589660219696e-18
2015,2016,GB0009465807,WEIR GROUP,2.8090214345027103e-18
2015,2016,GB0009633180,DECHRA PHARMACEUTICALS DEAD - DELIST.17/01/24,0.02867713629057418
2015,2016,GB0009697037,BABCOCK INTERNATIONAL,1.2738783496558653e-18
2015,2016,GB0009895292,ASTRAZENECA,0.0027740319959020073
2015,2016,GB0030232317,PAGEGROUP,7.106328279465117e-19
2015,2016,GB0030913577,BT GROUP,0.0
2015,2016,GB0031274896,MARKS & SPENCER GROUP,0.0
2015,2016,GB0031348658,BARCLAYS,0.0
2015,2016,GB0031638363,INTERTEK GROUP,0.0
2015,2016,GB0031743007,BURBERRY GROUP,0.0
2015,2016,GB0032089863,NEXT,9.923618999182376e-19
2015,2016,GB0033195214,KINGFISHER,1.63455408845348e-18
2015,2016,GB0033986497,ITV,8.385833286257916e-20
2015,2016,GB00B012BV22,MARSHALLS,9.632368588537576e-19
2015,2016,GB00B012TP20,HALFORDS GROUP,0.0
2015,2016,GB00B019KW72,SAINSBURY J,2.2114268609205433e-18
2015,2016,GB00B01QGK86,NCC GROUP,0.0
2015,2016,GB00B02J6398,ADMIRAL GROUP,0.0
2015,2016,GB00B033F229,CENTRICA,1.9374807004360566e-18
2015,2016,GB00B03HDJ73,ESKEN LIMITED DEAD - DELIST.02/04/24,0.0
2015,2016,GB00B04V1276,GRAINGER,0.0
2015,2016,GB00B06QFB75,IG GROUP HOLDINGS,0.0
2015,2016,GB00B0744359,ESSENTRA,1.7094628560718766e-18
2015,2016,GB00B0744B38,BUNZL,1.4724699710044326e-17
2015,2016,GB00B082RF11,RENTOKIL INITIAL,2.438977282091759e-18
2015,2016,GB00B0FYMT95,HELICAL REIT,0.0
2015,2016,GB00B0KM9T71,STHREE,0.0
2015,2016,GB00B0LCW083,HIKMA PHARMACEUTICALS,8.918180830594775e-20
2015,2016,GB00B0N8QD54,BRITVIC DEAD - DELIST.20/01/25,0.0
2015,2016,GB00B0SWJX34,LONDON STOCK EXCHANGE GROUP,2.0094421914861896e-18
2015,2016,GB00B0WMWD03,QINETIQ GROUP,0.010907629721895271
2015,2016,GB00B0YG1K06,RESTAURANT GROUP DEAD - DELIST.22/12/23,0.0
2015,2016,GB00B128J450,IP GROUP,1.4139791087252172e-18
2015,2016,GB00B132NW22,ASHMORE GROUP,0.0
2015,2016,GB00B135BJ46,SAVILLS,0.0
2015,2016,GB00B17MMZ46,LOOKERS DEAD - DELIST.09/10/23,4.682090951756766e-19
2015,2016,GB00B18P5K83,TOPPS TILES,5.730879614633765e-20
2015,2016,GB00B19Z1432,PZ CUSSONS,0.0
2015,2016,GB00B1FH8J72,SEVERN TRENT,0.0
2015,2016,GB00B1FP6H53,MITCHELLS & BUTLERS,1.4214054142245615e-18
2015,2016,GB00B1FW5029,HOCHSCHILD MINING,5.7272668103961485e-18
2015,2016,GB00B1JQDM80,MARSTON'S,1.9119782252776833e-18
2015,2016,GB00B1KJJ408,WHITBREAD,2.4317380498924146e-20
2015,2016,GB00B1L5QH97,RANK GROUP,0.0
2015,2016,GB00B1P6ZR11,BROWN GROUP DEAD - DELIST.13/02/25,0.0
2015,2016,GB00B1VNSX38,DRAX GROUP,0.0
2015,2016,GB00B1WY2338,SMITHS GROUP,0.0
2015,2016,GB00B1XH2C03,FERREXPO,3.036695730356479e-19
2015,2016,GB00B1YW4409,3I GROUP,0.0
2015,2016,GB00B27YGJ97,SEVERFIELD,1.6891192048718616e-18
2015,2016,GB00B2B0DG97,RELX,0.0
2015,2016,GB00B2NGPM57,PARAGON BANKING GROUP,1.790452247660997e-18
2015,2016,GB00B2PDGW16,WH SMITH,1.9245165568701514e-18
2015,2016,GB00B39J2M42,UNITED UTILITIES GROUP,0.048950217309301665
2015,2016,GB00B3DGH821,DE LA RUE ORD DEAD - DELIST.03/07/25,0.01833801211836492
2015,2016,GB00B3FLWH99,BODYCOTE,2.5489803831991774e-19
2015,2016,GB00B41H7391,ZIGUP,0.0
2015,2016,GB00B45C9X44,CHEMRING GROUP,0.0
2015,2016,GB00B572ZV91,PHAROS ENERGY,8.756053445049237e-19
2015,2016,GB00B5N0P849,WOOD GROUP (JOHN),3.804599214041554e-18
2015,2016,GB00B5ZN1N88,SEGRO,1.8945026890955782e-19
2015,2016,GB00B61TVQ02,INCHCAPE,7.861173761812267e-19
2015,2016,GB00B63H8491,ROLLS-ROYCE HOLDINGS,0.0
2015,2016,GB00B63QSB39,GREGGS,1.7089184936366052e-18
2015,2016,GB00B67G5X01,WORKSPACE GROUP,1.974846118266274e-19
2015,2016,GB00B6XZKY75,BARR (AG),0.0
2015,2016,GB00B6YTLS95,STAGECOACH GROUP DEAD - DELIST.28/06/22,9.015231175595218e-19
2015,2016,GB00B71N6K86,EVRAZ SUSP - SUSP.06/12/23,0.03578549254964292
2015,2016,GB00B7KR2P84,EASYJET,0.004144523906001311
2015,2016,GB00B82YXW83,VESUVIUS,9.203888135848978e-19
2015,2016,GB00B8B4R053,STUDIO RETAIL GROUP DEAD - DELIST.25/02/22,0.0
2015,2016,GB00B8C3BL03,THE SAGE GROUP,3.5310499326905066e-18
2015,2016,GB00BD6K4575,COMPASS GROUP,0.010186990457319389
2015,2016,GB00BDCPN049,COCA COLA EUROPACIFIC PARTNERS,0.0
2015,2016,GB00BDR05C01,NATIONAL GRID,0.01203561566421989
2015,2016,GB00BF044593,CLS HOLDINGS,0.0
2015,2016,GB00BF5H9P87,GREAT PORTLAND ESTATES,0.0
2015,2016,GB00BF8Q6K64,ABERDEEN GROUP,0.0
2015,2016,GB00BG11K365,REDROW DEAD - DELIST.23/08/24,0.0
2015,2016,GB00BGDT3G23,RIGHTMOVE,1.84121940017624e-18
2015,2016,GB00BGLP8L22,IMI,0.0
