date,Minimum-Variance,Minimum-Variance 50% CF Reduction,Value-Weighted,Value-Weighted 50% CF Reduction,Value-Weighted Net Zero
2016-07-29,1.2062051890911787,1.2242147271249548,0.9241200530356913,0.9354612556186225,0.9425604258126623
2016-08-31,1.1722703025841994,1.192617097711641,0.9290722952259886,0.9345943135963289,0.9430552375019262
2016-09-30,1.1716067451172811,1.190136377399069,0.9358898439092594,0.9407681482108641,0.9499886797115273
2016-10-31,1.114594437147554,1.1298818661439947,0.9074619789735288,0.9145026625731444,0.9290803459840921
2016-11-30,1.1011307394014036,1.1138968743426436,0.8866884001907047,0.8957174114254302,0.9098653048016001
2016-12-30,1.1147656081502968,1.1290073507335519,0.9313240950275758,0.9402844897889603,0.9537754229107424
2017-01-31,1.099422753695541,1.113684888761504,0.9486664084159129,0.9583905255549947,0.9707940991321962
2017-02-28,1.1232997217294964,1.1382655376663238,0.959553499805261,0.973987042361754,0.9870486929557799
2017-03-31,1.1185998764179563,1.1349157580966542,0.9994217469559198,1.0136715618172423,1.0262580476553314
2017-04-28,1.1635339568274725,1.1796361467903886,1.038599514477467,1.0586019990191986,1.0689678018181803
2017-05-31,1.2021859583110994,1.2216398613863597,1.0913670241759061,1.116785739408639,1.1300265076608902
2017-06-30,1.204820669572117,1.223937854357243,1.0810691193785749,1.1071597098161514,1.1175724099051747
2017-07-31,1.223936415450425,1.242750965116644,1.1107558703271017,1.1366255076881748,1.1430877192754607
2017-08-31,1.1200005840993252,1.1339510479755133,1.1092438834387564,1.1363037213644975,1.1408444242565694
2017-09-29,1.1523252539447326,1.1668831442137821,1.1482444119099928,1.1714553067151794,1.1792757492876067
2017-10-31,1.1375352031540302,1.1521950378570356,1.1569504072764043,1.1737315472478957,1.1791472030072894
2017-11-30,1.1284228043766744,1.1426016700413613,1.1611264635898328,1.1771674086463337,1.1797916992855255
2017-12-29,1.1487313101908314,1.1606454190638944,1.1738497280891909,1.189074911468819,1.1889594507227592
2018-01-31,1.1806908811894654,1.1952476674083337,1.2394201570100345,1.2540292975023886,1.2515004765425293
2018-02-28,1.1397194826781545,1.15412480108199,1.1673347220098318,1.1876107705949772,1.1842555144360427
2018-03-30,1.132641890307937,1.1462091037797315,1.1544192720287458,1.183546669455996,1.1748427475220733
2018-04-30,1.1574116453867531,1.1709655050600434,1.187153798629454,1.213542139790789,1.207541612337205
2018-05-31,1.16390370648548,1.1738904994484132,1.1510591739916451,1.186698482086859,1.178987787647083
2018-06-29,1.1757846295361825,1.1848703362142516,1.1464538182132324,1.174134971935261,1.1663754244490778
2018-07-31,1.1927935648868764,1.2006364415804687,1.1829559487588617,1.2142928230980852,1.2076056894689144
2018-08-31,1.198226254596861,1.2088836612585272,1.1520057380130928,1.1926375165272227,1.1872957443659145
2018-09-28,1.1852717062699725,1.1908802687865963,1.1562195534638127,1.1941571957104842,1.194953901241869
2018-10-31,1.1608986908816512,1.1650705189838906,1.068965265947448,1.1101524575862767,1.1122771516209038
2018-11-30,1.1747580955004415,1.1820694288413083,1.0646314953056548,1.0981449891442219,1.1015032633676365
2018-12-31,1.0833566113891688,1.0889589305836325,1.009766895848194,1.0395485001408116,1.0451181337768725
2019-01-31,1.1487051401624107,1.1547197360252157,1.0793560493207446,1.1158703147822564,1.1202228971258579
2019-02-28,1.1844762587482596,1.189166950205234,1.1164184365425907,1.1595807064117551,1.1609185227663863
2019-03-29,1.2064164794592882,1.204938010958776,1.1268730461842897,1.1617843782224235,1.1626679607851746
2019-04-30,1.1965056471500302,1.1964560958179067,1.1699630442556412,1.1988435734144196,1.2029225263588685
2019-05-31,1.1592317415136832,1.1626932928171874,1.1082987738749304,1.1301706193566798,1.1396721193006707
2019-06-28,1.1989339899434428,1.1993854833549715,1.1833947007733774,1.2105689627827234,1.2154513375727465
2019-07-31,1.1703635730266708,1.173094776461482,1.1642121809177688,1.1930475878364164,1.198306760705866
2019-08-30,1.1437270583266537,1.1518982144702523,1.1369783219775562,1.1645415747899386,1.1695735586442058
2019-09-30,1.1416582952567709,1.1473260416776228,1.1685355338807997,1.2047927146621258,1.209684395647957
2019-10-31,1.159105283315502,1.1675986553494453,1.2047602152002772,1.2507827222640568,1.2527228094809795
2019-11-29,1.1870682050784283,1.197844211178783,1.2248435898712915,1.2733180484300903,1.2757813895898054
2019-12-31,1.2520788320841438,1.2600924186780034,1.2739488867941424,1.3314593592449078,1.335493008991102
2020-01-31,1.2528610321495126,1.2612404781702125,1.2396616983942625,1.29739667687526,1.3017756118522612
2020-02-28,1.166131564629474,1.1732309172369648,1.1225034666620084,1.1731932035019297,1.175756011120137
2020-03-31,1.0361666444986857,1.0415097309459327,0.9507908966401558,0.9653875709139523,0.9736594614857416
2020-04-30,1.10517187698063,1.1107939004152356,1.0101487622210963,1.0402016331742918,1.0481951627537418
2020-05-29,1.1369497877772705,1.1424649951786103,1.0550059047971443,1.075452574278246,1.085973431608921
2020-06-30,1.1363500800330089,1.141993406059925,1.0979256371806527,1.1083026481291678,1.1172944894692944
2020-07-31,1.1903716566192641,1.1963125052701724,1.1361432273579557,1.150997888069038,1.1559064943964692
2020-08-31,1.232952277421635,1.2385624858007829,1.1867534107989666,1.192432500478695,1.1983816826923883
2020-09-30,1.1673342734201737,1.1731057936122788,1.1424109905023045,1.1574635216350329,1.1616406390269878
2020-10-30,1.1402906367585093,1.1453837148724626,1.0823556368806477,1.104380672371898,1.1054008139407394
2020-11-30,1.2961391855327302,1.3024267661703233,1.2802779806414064,1.3059782260621364,1.3082033467437248
2020-12-31,1.348633202209414,1.3545966786141797,1.339073931465498,1.364455146715149,1.3644918424871157
2021-01-29,1.3375617603810233,1.3458736043395956,1.312039444380975,1.3476289128176717,1.3427908846447614
2021-02-26,1.317113463605359,1.327574186875168,1.3572739549507353,1.4012125120524717,1.399059277981652
2021-03-31,1.3419953546466388,1.3480380306883901,1.4051384505912172,1.4446346610008542,1.4441241945907763
2021-04-30,1.3890928140098548,1.3976980441817473,1.4812172491351654,1.5141225544622892,1.511893781092549
2021-05-31,1.4137866582800838,1.4219936973600498,1.549327824753916,1.5806260056792314,1.5821679760321787
2021-06-30,1.3949484176348095,1.4032651952653503,1.5233470438090428,1.538427750439504,1.5396772671866679
2021-07-30,1.4559963264515874,1.4700476072567332,1.549093478635093,1.565116877460729,1.5635503694758484
2021-08-31,1.4740431054744172,1.4829704376575423,1.570783238010149,1.5855786453691423,1.5846125811457161
2021-09-30,1.3819621512718918,1.3898909187207724,1.497654652311219,1.512851110820731,1.516562863524251
2021-10-29,1.415159258511662,1.418487326527753,1.5676097389766146,1.5650763256478204,1.5717024414156209
2021-11-30,1.3922425494952293,1.3938315474897274,1.4919043904589455,1.4819909221460936,1.4872684145763688
2021-12-31,1.4619852903834074,1.4607730653283273,1.5924954904300448,1.578907414422003,1.5868827647563741
2022-01-31,1.396246532815203,1.3918649875872198,1.5251907426765874,1.5368126958886914,1.5435766389414973
2022-02-28,1.401085335708455,1.3908373575407587,1.4726155583921392,1.4957455021076254,1.5029212796315579
2022-03-31,1.432792623484939,1.4306221733123317,1.480061773532072,1.5149260935570616,1.5297201926978998
2022-04-29,1.3844198383394621,1.3817356151799836,1.3928188216980175,1.4394195370109422,1.4504215570722834
2022-05-31,1.3820917834652884,1.3783162323321265,1.4061411796189787,1.4505481943150174,1.4592660377940323
2022-06-30,1.2898854698582278,1.293517883764053,1.2669369991050685,1.310793720417951,1.3172276217838155
2022-07-29,1.3342351246078246,1.3386102686994508,1.3297980667927916,1.3507499382004158,1.3619424721954398
2022-08-31,1.2743203066294995,1.281661380364323,1.2528924024304033,1.2713203920413967,1.28376841394442
2022-09-30,1.121206277231078,1.133961532481724,1.140306576113027,1.1507631305818586,1.163665603067746
2022-10-31,1.2113481759659974,1.2307209295542259,1.2275901256169746,1.2444284324714183,1.255934991633622
2022-11-30,1.3237833097366447,1.3423396716366454,1.3627206061398058,1.3600124296002107,1.3732794260578596
2022-12-30,1.329746882741604,1.3513323534262838,1.3506481554949896,1.3499986537216044,1.358107049390476
2023-01-31,1.3301168280239681,1.3533235821638478,1.4689269061708112,1.4549449866411839,1.4787233082158235
